moteid,temperature,humidity,light,voltage,dtime
17.0,23.046,29.8271,625.6,2.60491,2004-03-02 12:45:33.760462
16.0,15.549,48.9998,0.92,2.57108,2004-03-02 04:03:23.291881
23.0,22.0464,37.8477,368.0,2.68742,2004-02-29 15:02:27.302668
49.0,20.5176,38.5993,0.46,2.68742,2004-02-28 18:27:19.464421
7.0,17.9304,44.4819,97.52,2.65143,2004-03-01 05:26:27.577744
31.0,16.9994,41.81399999999999,136.16,2.67532,2004-02-28 06:13:46.494954
49.0,19.8708,47.6361,264.96,2.65143,2004-03-01 15:50:09.885496
22.0,24.6532,30.1111,596.16,2.73696,2004-02-28 11:59:48.671201
4.0,24.222,35.5072,165.6,2.68742,2004-03-01 10:16:33.683937
15.0,122.153,19.5889,1847.36,2.32,2004-03-02 07:58:15.921110
34.0,16.7642,42.11600000000001,79.12,2.65143,2004-02-28 06:42:47.101113
20.0,16.578,49.0969,14.72,2.63964,2004-03-01 05:12:21.910773
15.0,122.153,22.5386,1847.36,2.32,2004-03-02 08:03:01.898253
18.0,16.9112,44.6144,0.46,2.47467,2004-02-29 04:29:23.892434
31.0,27.6912,27.5785,1199.68,2.73696,2004-03-02 08:58:54.012706
21.0,28.3282,22.2453,309.12,2.73696,2004-03-02 13:58:46.247723
43.0,17.3816,42.9189,26.68,2.65143,2004-02-29 02:16:24.317358
43.0,25.5254,34.4664,309.12,2.7244,2004-03-01 11:45:51.435549
18.0,22.9872,33.9093,456.32,2.53812,2004-02-28 12:55:47.535430
20.0,18.8124,43.918,15.64,2.67532,2004-02-29 20:38:20.782338
34.0,20.0668,45.572,93.84,2.66332,2004-03-01 17:47:23.333957
25.0,15.4608,50.5784,114.08,2.61639,2004-03-01 07:00:21.495088
8.0,17.6462,44.9121,108.56,2.65143,2004-03-01 05:08:50.815014
43.0,23.291,30.6779,964.16,2.71196,2004-02-28 09:54:47.229071
30.0,25.1432,36.5774,1317.44,2.7244,2004-03-01 12:41:21.527641
32.0,20.2432,42.317,108.56,2.67532,2004-03-01 20:16:53.120379
39.0,18.195,42.4509,143.52,2.66332,2004-02-29 02:42:48.359980
46.0,18.8712,42.4509,39.56,2.49546,2004-03-01 22:06:26.144893
14.0,22.1346,36.2328,353.28,2.73696,2004-02-28 14:00:19.102469
47.0,17.0386,44.2831,0.46,2.65143,2004-02-29 02:29:21.901532
17.0,22.066,39.7557,86.48,2.60491,2004-03-01 19:02:22.132735
25.0,17.558,45.572,90.16,2.63964,2004-03-01 01:12:51.379529
7.0,24.8296,36.0603,309.12,2.71196,2004-03-01 12:41:29.201674
42.0,16.137,46.5249,3.68,2.65143,2004-02-29 03:23:54.293597
22.0,31.474,26.0671,566.72,2.78836,2004-03-01 13:28:08.755863
10.0,18.832,43.2525,53.36,2.65143,2004-02-29 20:39:26.658082
41.0,26.476,32.5102,195.04,2.7244,2004-03-01 17:11:07.539341
7.0,18.6948,39.8235,97.52,2.67532,2004-02-29 02:27:53.498969
24.0,23.8006,26.0671,86.48,2.7244,2004-03-02 17:33:24.958700
25.0,18.8124,42.183,93.84,2.66332,2004-02-29 19:39:20.729505
3.0,22.2816,30.182,101.2,2.68742,2004-03-02 16:54:54.156174
1.0,18.9888,42.0154,43.24,2.67532,2004-02-29 20:10:50.999698
6.0,21.8112,38.0529,264.96,2.63964,2004-03-01 08:30:00.260743
1.0,25.006,34.7445,101.2,2.7244,2004-03-01 15:44:58.266026
35.0,18.4596,45.8024,165.6,2.59354,2004-03-01 00:51:58.251510
42.0,20.155,29.3293,158.24,2.65143,2004-03-02 21:57:26.907611
37.0,18.1264,47.799,187.68,2.65143,2004-03-01 03:53:21.816969
43.0,20.89,37.2307,26.68,2.69964,2004-02-28 18:32:22.670314
48.0,19.7728,28.8661,114.08,2.66332,2004-03-02 23:34:58.549287
14.0,22.066,34.536,368.0,2.69964,2004-03-02 11:06:20.816712
35.0,19.7826,43.3858,165.6,2.61639,2004-02-29 18:08:20.588844
45.0,23.34,32.5102,831.68,2.7244,2004-02-28 12:13:49.117290
16.0,23.2028,34.675,1847.36,2.67532,2004-02-28 15:16:18.512689
49.0,16.1762,51.1229,57.04,2.61639,2004-03-01 07:49:22.249670
48.0,22.5266,29.5428,861.12,2.68742,2004-03-02 14:25:03.544124
33.0,21.5564,29.9336,101.2,2.68742,2004-03-02 19:43:57.345648
42.0,18.4204,44.6475,250.24,2.65143,2004-02-29 18:15:32.693649
16.0,14.5102,47.5709,136.16,2.59354,2004-02-28 07:02:17.558197
6.0,18.9888,38.9742,114.08,2.63964,2004-02-28 02:26:46.921514
45.0,22.1836,27.1477,101.2,2.67532,2004-03-02 19:09:31.621499
23.0,21.0076,28.1517,235.52,2.65143,2004-03-02 23:43:57.597699
7.0,20.6058,30.8194,9.2,2.66332,2004-03-02 21:16:55.319024
24.0,19.8708,38.6675,143.52,2.69964,2004-02-28 21:57:21.994801
1.0,19.5866,39.1443,397.44,2.67532,2004-02-29 08:49:19.430250
35.0,23.046,35.6456,397.44,2.66332,2004-02-28 16:36:18.031648
1.0,21.3702,30.4655,41.4,2.67532,2004-03-02 19:08:28.110924
24.0,15.5,48.6436,1.38,2.65143,2004-02-29 04:47:49.315259
20.0,21.8112,37.9845,964.16,2.69964,2004-02-29 11:07:20.069089
6.0,19.0084,42.4174,121.44,2.61639,2004-02-29 21:11:29.759421
45.0,19.91,40.7706,507.84,2.67532,2004-02-29 12:42:55.001143
36.0,20.498,35.5418,158.24,2.65143,2004-03-02 17:32:33.508042
20.0,19.0476,43.6521,34.04,2.66332,2004-03-01 23:32:06.484879
1.0,23.9966,28.6163,165.6,2.69964,2004-03-02 15:37:12.289576
43.0,21.576,29.1157,136.16,2.66332,2004-03-02 20:13:58.517123
26.0,23.0068,39.4842,114.08,2.69964,2004-03-01 18:16:22.723783
4.0,23.5654,33.979,294.4,2.69964,2004-02-28 14:58:48.925102
3.0,22.0562,33.8396,114.08,2.68742,2004-03-02 07:16:24.794904
37.0,24.5356,31.772,743.36,2.71196,2004-03-02 14:19:45.696231
44.0,21.6348,29.3649,37.72,2.67532,2004-03-02 19:40:57.149396
53.0,20.4588,40.1622,0.46,2.68742,2004-02-28 18:22:50.064310
53.0,16.2644,44.7798,1552.96,2.65143,2004-02-28 09:17:48.110298
31.0,20.1452,31.3139,150.88,2.66332,2004-03-02 22:57:25.206955
36.0,19.8218,41.2088,75.44,2.68742,2004-02-28 21:18:48.325519
12.0,22.8206,28.259,1435.2,2.67532,2004-03-02 16:31:14.650382
53.0,17.0876,44.9782,0.46,2.65143,2004-02-28 23:54:19.246212
33.0,20.0668,41.4444,136.16,2.67532,2004-03-01 07:59:21.297846
48.0,16.3428,41.7469,108.56,2.66332,2004-02-28 05:39:46.636841
53.0,16.4408,48.5139,0.46,2.62796,2004-03-01 02:37:54.934516
22.0,16.7544,47.0159,71.76,2.56,2004-03-01 04:24:30.611943
38.0,17.6266,42.8521,1.84,2.60491,2004-03-02 02:38:06.584040
14.0,16.9896,43.9844,0.46,2.67532,2004-02-29 02:53:23.912076
50.0,15.0296,48.676,743.36,2.62796,2004-02-29 08:08:29.113821
4.0,23.9084,35.5764,150.88,2.68742,2004-03-01 09:46:59.195368
39.0,22.7324,33.2108,426.88,2.71196,2004-02-28 09:41:16.880512
51.0,23.7124,33.9093,772.8,2.7244,2004-02-28 13:57:47.738058
23.0,20.0864,39.2803,309.12,2.67532,2004-02-29 09:01:49.029114
26.0,17.656,42.5178,114.08,2.67532,2004-02-28 02:47:16.322669
47.0,23.6634,34.1184,1847.36,2.7244,2004-02-28 13:02:49.757704
51.0,16.5682,43.9512,0.46,2.65143,2004-02-29 05:48:26.101458
6.0,19.6944,38.4629,114.08,2.63964,2004-02-28 23:23:21.052443
35.0,20.4196,42.7185,264.96,2.62796,2004-02-29 16:57:20.072175
14.0,16.9112,47.2447,0.46,2.65143,2004-03-01 04:44:21.038006
8.0,17.9304,42.4174,1376.32,2.66332,2004-02-29 08:32:20.806142
27.0,20.3608,40.7031,79.12,2.68742,2004-02-29 17:27:20.001254
10.0,22.7422,35.853,625.6,2.69964,2004-02-28 13:33:18.737061
6.0,18.6654,40.0268,114.08,2.62796,2004-02-29 02:15:54.072543
22.0,24.908,30.3592,625.6,2.74963,2004-02-28 12:55:49.462466
25.0,26.7406,27.7578,1847.36,2.76242,2004-02-28 12:42:17.919045
3.0,19.9884,41.5789,82.8,2.67532,2004-02-29 17:10:59.094596
48.0,20.5372,41.3098,507.84,2.68742,2004-02-29 14:52:29.195872
20.0,19.9982,40.4328,34.04,2.71196,2004-02-28 20:25:18.569078
17.0,21.2134,38.0529,625.6,2.58226,2004-02-29 11:08:24.557025
21.0,18.146,41.1078,3.68,2.65143,2004-03-02 02:05:34.119492
43.0,22.1444,37.9845,209.76,2.68742,2004-03-01 09:14:50.980001
50.0,18.0578,43.519,0.46,2.67532,2004-02-28 20:33:53.069633
18.0,22.9774,33.979,478.4,2.53812,2004-02-28 12:49:49.411310
33.0,26.28,28.7591,802.24,2.73696,2004-03-02 10:01:20.940881
8.0,25.8684,34.536,566.72,2.73696,2004-03-01 14:40:52.846160
47.0,17.0288,47.799,0.46,2.63964,2004-02-29 23:22:28.881257
42.0,16.2252,46.3281,3.68,2.65143,2004-02-29 03:20:56.934131
8.0,21.9876,32.2995,1847.36,2.68742,2004-03-02 11:39:49.858057
42.0,15.5784,51.602,3.68,2.62796,2004-03-01 04:49:28.728662
16.0,24.957,33.1409,655.04,2.66332,2004-03-01 09:07:24.390600
6.0,18.2244,38.9742,108.56,2.61639,2004-02-28 05:00:16.152894
1.0,24.0064,31.9832,426.88,2.71196,2004-03-02 10:31:27.347126
18.0,19.9982,40.0268,180.32,2.48502,2004-03-01 23:07:53.058929
19.0,20.2236,40.8718,86.48,2.67532,2004-02-29 17:00:00.546364
41.0,25.8194,34.9528,235.52,2.71196,2004-03-01 14:58:51.898111
1.0,17.7736,45.0442,43.24,2.65143,2004-03-01 04:17:23.048632
21.0,23.9868,31.2433,412.16,2.7244,2004-02-28 11:35:17.032238
45.0,16.430999999999994,40.7031,209.76,2.66332,2004-02-28 07:01:46.884254
36.0,22.9088,36.1293,264.96,2.7244,2004-02-28 16:34:50.069289
47.0,28.632,30.8194,1494.08,2.74963,2004-03-01 13:08:57.104951
45.0,22.6736,33.2458,831.68,2.7244,2004-02-28 11:35:47.542837
46.0,27.9068,31.6664,353.28,2.58226,2004-03-01 13:08:05.893942
22.0,24.4474,32.9308,128.8,2.71196,2004-03-01 08:52:51.715986
38.0,16.4408,45.0112,6.9,2.59354,2004-03-02 06:36:53.189456
6.0,19.3416,41.1751,18.4,2.61639,2004-03-02 00:23:00.348766
23.0,16.6956,45.4732,0.92,2.63964,2004-02-29 04:01:18.991249
22.0,21.1644,36.7495,86.48,2.67532,2004-02-28 18:28:49.335875
17.0,21.1644,37.745,713.92,2.59354,2004-02-29 10:40:49.631515
11.0,16.7838,46.8851,0.46,2.60491,2004-03-02 02:29:55.958757
53.0,22.5168,29.685,1847.36,2.67532,2004-03-02 13:33:09.318673
21.0,16.9112,44.1504,3.68,2.65143,2004-02-29 03:11:48.819906
15.0,122.153,15.6254,1847.36,2.31097,2004-03-02 07:47:53.923766
10.0,21.184,37.0246,250.24,2.65143,2004-03-02 07:35:30.011803
42.0,21.0272,39.3143,71.76,2.67532,2004-03-01 07:22:21.081114
35.0,20.8214,39.4162,172.96,2.63964,2004-02-28 20:02:20.829627
32.0,17.2444,47.2447,101.2,2.63964,2004-03-01 01:57:20.577839
22.0,31.1604,25.5972,202.4,2.78836,2004-03-01 15:26:31.039044
47.0,26.8778,28.3663,1847.36,2.7244,2004-03-02 09:14:23.614842
10.0,18.7242,43.4857,57.04,2.65143,2004-02-29 22:19:28.926045
27.0,17.9696,46.0655,71.76,2.65143,2004-03-01 00:48:50.526413
7.0,20.8802,40.2638,264.96,2.68742,2004-02-29 14:05:22.470254
21.0,18.048,41.1751,3.68,2.65143,2004-03-02 02:31:06.017559
49.0,16.7642,47.1467,0.46,2.62796,2004-02-29 22:40:26.466421
36.0,17.0778,48.9027,71.76,2.62796,2004-03-01 05:14:26.519737
19.0,17.2346,43.2191,0.46,2.65143,2004-02-29 03:26:18.379253
36.0,18.6262,42.11600000000001,79.12,2.66332,2004-02-28 01:10:46.434883
26.0,27.6716,32.9308,507.84,2.74963,2004-03-01 14:24:03.759933
9.0,18.8908,40.6355,104.88,2.76242,2004-02-28 01:22:16.779649
45.0,19.371,39.5521,0.92,2.68742,2004-02-28 20:47:20.459558
25.0,17.362000000000002,40.7031,101.2,2.66332,2004-02-28 03:36:46.733832
37.0,23.5262,43.2525,397.44,2.71196,2004-03-01 14:23:00.244689
42.0,18.9104,41.6461,537.28,2.65143,2004-02-29 09:56:19.823776
9.0,17.95,43.2525,180.32,2.73696,2004-02-29 06:53:53.360850
35.0,20.6156,34.8139,68.08,2.60491,2004-03-02 18:17:01.241347
43.0,21.5858,35.8185,30.36,2.71196,2004-02-28 18:03:50.026713
18.0,17.3914,42.8521,0.46,2.47467,2004-02-29 02:59:19.176848
47.0,16.4212,47.0486,0.46,2.62796,2004-03-02 02:39:16.987661
3.0,18.8516,42.38399999999999,48.76,2.66332,2004-02-29 23:20:28.125826
13.0,25.8194,36.4741,655.04,2.69964,2004-03-01 13:54:21.667779
31.0,22.066,37.162,1023.04,2.69964,2004-02-29 11:34:19.265877
29.0,16.627,44.7798,0.46,2.62796,2004-03-02 05:55:53.883129
16.0,20.9684,39.3823,1847.36,2.62796,2004-02-29 10:28:49.431560
40.0,25.1334,30.5717,1317.44,2.69964,2004-03-02 10:20:10.644251
24.0,18.9692,42.0489,128.8,2.67532,2004-02-29 19:37:56.350030
43.0,21.4486,36.6118,353.28,2.68742,2004-02-29 11:33:56.185091
38.0,24.957,30.3947,1023.04,2.68742,2004-02-28 14:35:50.049418
8.0,17.5188,42.9856,108.56,2.65143,2004-02-29 05:39:22.191749
9.0,18.3616,45.1103,104.88,2.7244,2004-03-01 00:51:50.347330
1.0,21.0664,39.6878,187.68,2.68742,2004-02-29 14:58:51.465303
37.0,24.7708,31.8072,964.16,2.71196,2004-03-02 13:16:29.175299
25.0,18.7536,37.0933,831.68,2.67532,2004-02-28 07:47:46.628895
35.0,23.0852,35.6456,397.44,2.66332,2004-02-28 16:34:18.559877
37.0,24.663,32.0183,964.16,2.69964,2004-03-02 13:09:40.747078
46.0,16.4016,45.8353,1.38,2.40453,2004-03-02 03:46:59.128250
37.0,17.6462,48.9027,187.68,2.65143,2004-03-01 05:43:59.094697
10.0,19.812,32.4751,7.36,2.63964,2004-03-02 23:05:29.082486
29.0,18.587,40.7031,23.0,2.66332,2004-02-28 23:51:18.953413
45.0,20.3804,40.6355,68.08,2.67532,2004-03-01 19:46:35.691331
36.0,27.2208,29.1157,1670.72,2.76242,2004-02-28 11:59:47.133319
27.0,18.5674,43.6853,75.44,2.66332,2004-02-29 22:50:50.675883
46.0,20.988000000000003,43.0524,43.24,2.52732,2004-03-01 18:09:22.008956
36.0,23.095,32.3698,802.24,2.67532,2004-03-02 15:13:14.666101
45.0,24.5258,32.0183,890.56,2.73696,2004-02-28 14:18:48.622484
33.0,18.8124,42.317,97.52,2.67532,2004-02-29 21:05:51.967909
25.0,25.839,28.1159,1847.36,2.73696,2004-02-28 10:46:48.855273
46.0,21.9876,31.1727,802.24,2.48502,2004-03-02 15:59:11.769293
44.0,20.0668,43.6853,32.2,2.66332,2004-03-01 19:36:57.458373
29.0,16.5584,44.879,0.46,2.62796,2004-03-02 06:14:53.903689
35.0,17.362000000000002,48.3192,165.6,2.58226,2004-03-01 06:50:26.741042
46.0,25.349,36.2673,309.12,2.57108,2004-03-01 13:40:34.467601
38.0,17.0288,46.8197,172.96,2.59354,2004-03-01 05:01:54.284073
24.0,22.6344,34.188,264.96,2.73696,2004-02-28 17:08:17.717510
20.0,20.645,39.3823,34.04,2.71196,2004-02-28 18:47:48.648714
38.0,20.4784,37.6422,180.32,2.65143,2004-02-28 19:14:51.837484
26.0,27.1326,31.8424,195.04,2.73696,2004-03-01 16:54:09.716420
43.0,22.0954,42.2165,279.68,2.68742,2004-03-01 14:18:35.470295
44.0,20.7234,44.8129,46.92,2.67532,2004-03-01 18:02:42.809967
51.0,19.0378,40.6355,0.46,2.68742,2004-02-28 21:18:49.300504
25.0,22.36,36.7495,1258.56,2.69964,2004-02-29 12:38:49.558419
35.0,21.7916,37.9503,1081.92,2.63964,2004-02-29 10:30:54.091508
44.0,26.7014,28.6877,713.92,2.7244,2004-03-02 09:52:55.289078
35.0,18.0578,43.8848,165.6,2.60491,2004-02-29 04:18:49.702324
50.0,17.3326,47.5383,32.2,2.63964,2004-02-29 19:49:51.377111
35.0,21.4388,35.0915,1494.08,2.63964,2004-02-28 08:51:16.684771
47.0,16.48,45.7366,0.46,2.63964,2004-02-29 04:31:19.123776
7.0,22.164,34.9528,412.16,2.71196,2004-02-28 11:39:18.729719
16.0,21.0468,38.6675,1847.36,2.62796,2004-02-29 09:31:49.127825
24.0,18.8908,42.2835,128.8,2.67532,2004-02-29 20:06:52.274464
20.0,23.585,36.1293,264.96,2.71196,2004-03-01 09:07:59.926500
40.0,21.38,38.0529,655.04,2.68742,2004-02-29 12:33:52.718004
30.0,17.2836,42.685,108.56,2.67532,2004-02-28 03:20:16.312767
17.0,22.9872,32.5102,684.48,2.61639,2004-02-28 10:50:47.491734
23.0,19.3122,41.3435,224.48,2.65143,2004-02-29 21:51:26.655653
31.0,20.7234,42.317,158.24,2.67532,2004-03-01 19:37:55.772385
46.0,16.7936,47.5383,1.84,2.47467,2004-03-01 02:34:51.588374
37.0,21.0076,40.1622,195.04,2.69964,2004-02-28 19:59:53.161674
51.0,15.9508,42.4509,136.16,2.65143,2004-02-28 06:20:16.569053
35.0,17.6658,45.1103,165.6,2.60491,2004-02-29 05:53:25.006675
46.0,20.596,41.3771,39.56,2.51661,2004-03-01 19:31:59.280157
8.0,19.861,41.7133,1.38,2.67532,2004-03-01 21:45:57.042937
25.0,30.8468,27.0398,1258.56,2.77533,2004-03-01 13:02:37.779764
7.0,20.2628,41.3098,209.76,2.68742,2004-02-29 15:51:52.654064
18.0,19.616,40.2976,172.96,2.47467,2004-03-02 00:04:23.556822
15.0,122.153,3.51504,1847.36,2.31097,2004-03-02 07:41:23.141843
47.0,16.4702,45.9011,0.46,2.65143,2004-02-29 04:39:20.978610
7.0,18.2244,37.9845,165.6,2.67532,2004-02-28 07:21:17.430079
6.0,18.8614,41.0404,1.38,2.60491,2004-03-02 01:28:35.125956
3.0,23.3596,35.9567,121.44,2.69964,2004-03-01 09:57:52.450922
23.0,17.0288,43.1858,0.92,2.62796,2004-03-02 05:57:23.332607
41.0,16.382,49.4845,43.24,2.61639,2004-03-01 06:02:20.922122
27.0,21.4388,39.8913,82.8,2.67532,2004-03-01 08:45:51.927881
38.0,20.6156,28.9018,187.68,2.63964,2004-03-02 21:18:56.144565
50.0,20.9586,42.9856,37.72,2.66332,2004-03-01 18:14:00.638284
27.0,16.2154,50.8028,64.4,2.63964,2004-03-01 05:31:51.834245
15.0,122.153,22.6852,1847.36,2.32,2004-03-02 08:03:30.021843
43.0,23.7222,29.4005,264.96,2.69964,2004-03-02 16:09:17.015277
29.0,27.5148,26.752,566.72,2.73696,2004-03-02 09:10:35.353674
27.0,17.6364,47.1467,71.76,2.63964,2004-03-01 01:47:21.534020
13.0,21.5662,41.8476,426.88,2.66332,2004-03-01 10:07:32.505117
32.0,26.9856,31.8424,187.68,2.73696,2004-03-01 15:36:51.847426
22.0,23.144,33.3507,368.0,2.7244,2004-02-28 16:20:51.400216
41.0,28.4262,30.4655,684.48,2.73696,2004-03-01 12:54:25.391389
21.0,27.456,24.5094,338.56,2.7244,2004-03-02 11:53:09.170133
20.0,17.1464,45.0442,0.92,2.63964,2004-03-02 03:24:36.039138
31.0,23.2028,33.8396,456.32,2.68742,2004-03-02 07:45:47.745625
21.0,33.434,23.7814,187.68,2.8147900000000003,2004-03-01 13:58:31.574427
16.0,29.1122,25.6696,1847.36,2.69964,2004-03-02 08:48:32.154214
48.0,20.6058,38.7698,0.92,2.71196,2004-02-28 18:54:21.175378
1.0,26.0448,34.536,143.52,2.73696,2004-03-01 14:30:21.739278
46.0,22.5266,27.9369,90.16,2.47467,2004-03-02 18:44:35.673825
51.0,18.4498,44.2168,53.36,2.65143,2004-02-29 19:58:20.129378
31.0,27.4952,33.1409,537.28,2.74963,2004-03-01 14:17:22.017021
15.0,122.153,23.5626,1847.36,2.32,2004-03-02 08:04:53.326071
20.0,16.4408,46.9178,0.92,2.65143,2004-02-29 04:12:55.095140
45.0,27.2992,26.86,772.8,2.73696,2004-03-02 09:12:04.371966
29.0,19.4886,41.478,180.32,2.65143,2004-03-01 23:32:53.211942
41.0,18.0284,43.0524,0.46,2.62796,2004-03-02 00:58:32.012919
8.0,18.1264,40.8718,108.56,2.67532,2004-02-29 02:52:20.625778
42.0,21.2134,39.4502,831.68,2.69964,2004-02-29 13:47:25.310924
26.0,27.1914,31.6664,209.76,2.74963,2004-03-01 16:58:22.045980
9.0,19.4984,38.6675,1847.36,2.74963,2004-02-28 09:34:17.680709
48.0,19.763,41.7133,39.56,2.67532,2004-03-01 20:28:54.887861
4.0,19.3122,42.2165,97.52,2.62796,2004-02-29 22:40:50.416218
46.0,21.8112,27.8653,86.48,2.4644,2004-03-02 19:35:26.623520
26.0,17.6168,42.5178,114.08,2.67532,2004-02-28 02:52:46.297107
42.0,17.8422,42.7853,3.68,2.66332,2004-02-28 23:00:53.852734
4.0,19.5768,41.8812,97.52,2.62796,2004-02-29 21:34:53.833309
1.0,24.7806,30.4655,397.44,2.74963,2004-02-28 13:14:18.228066
39.0,20.7038,39.0422,150.88,2.69964,2004-02-28 19:43:18.468139
6.0,23.3302,29.8981,890.56,2.63964,2004-03-02 14:06:53.926995
15.0,122.153,20.3297,1847.36,2.32,2004-03-02 07:53:53.300899
11.0,23.34,28.6877,1199.68,2.67532,2004-03-02 14:44:25.018748
4.0,24.6826,36.9902,202.4,2.69964,2004-03-01 12:15:22.811409
38.0,17.7932,42.685,1.84,2.60491,2004-03-02 01:48:13.064087
31.0,20.2138,42.11600000000001,217.12,2.66332,2004-03-01 07:32:21.052487
51.0,16.5486,45.6049,0.46,2.62796,2004-03-02 01:01:34.817247
54.0,24.3004,39.0082,1670.72,2.69964,2004-03-01 13:18:02.501389
30.0,27.1816,26.3918,1847.36,2.76242,2004-02-28 10:56:17.038786
4.0,19.91,41.0404,60.72,2.62796,2004-03-01 23:58:54.075564
20.0,21.9288,41.5789,34.04,2.69964,2004-03-01 19:17:07.887933
19.0,27.3776,27.1117,625.6,2.7244,2004-03-02 08:57:13.533628
20.0,22.4972,35.2995,1847.36,2.69964,2004-02-29 09:16:49.790241
4.0,19.2044,39.3143,97.52,2.65143,2004-02-28 02:58:16.777873
51.0,24.3886,30.6779,441.6,2.69964,2004-03-02 08:23:19.299860
2.0,18.3812,45.0442,121.44,2.63964,2004-03-01 02:48:53.724149
25.0,28.73,29.6139,890.56,2.74963,2004-03-01 11:49:21.788754
6.0,18.636,42.9856,114.08,2.60491,2004-03-01 00:17:28.266705
44.0,24.565,28.1159,1376.32,2.69964,2004-03-02 15:01:45.036865
17.0,23.3204,32.7907,684.48,2.62796,2004-02-28 12:07:47.141683
50.0,18.342,42.25,1847.36,2.63964,2004-03-02 10:33:04.025964
9.0,19.9492,32.2995,1.38,2.7244,2004-03-02 22:28:29.217620
23.0,18.5968,40.6355,0.92,2.63964,2004-03-02 01:20:06.903925
17.0,23.0754,35.9567,209.76,2.61639,2004-03-01 09:17:59.982154
30.0,21.9484,40.5342,566.72,2.69964,2004-03-01 10:04:51.659468
22.0,20.0374,40.8381,79.12,2.62796,2004-03-01 22:24:52.887891
6.0,19.4886,41.9147,121.44,2.61639,2004-02-29 18:27:01.972170
29.0,16.774,48.0593,158.24,2.62796,2004-03-01 04:34:07.181434
51.0,19.3318,42.0154,53.36,2.65143,2004-03-01 21:13:29.986341
10.0,17.5482,47.0486,64.4,2.62796,2004-03-01 06:51:30.540688
36.0,16.7936,46.5577,0.46,2.61639,2004-03-02 05:53:03.796068
42.0,23.879,29.0444,1376.32,2.68742,2004-03-02 16:35:59.755147
11.0,24.957,36.1638,195.04,2.71196,2004-03-01 16:53:53.559204
53.0,19.5866,30.2175,10.12,2.65143,2004-03-02 20:52:28.003892
25.0,30.2,22.6119,1847.36,2.74963,2004-03-02 11:07:54.511993
45.0,24.614,31.7368,1081.92,2.73696,2004-02-28 14:08:47.471321
37.0,22.8598,41.6797,279.68,2.69964,2004-03-01 10:51:31.455785
29.0,21.8014,38.872,279.68,2.67532,2004-03-01 09:13:02.388991
24.0,25.6724,32.159,338.56,2.73696,2004-03-01 10:04:21.475898
35.0,21.5368,37.5737,964.16,2.63964,2004-02-29 09:19:56.122512
3.0,19.6748,38.7016,48.76,2.68742,2004-02-28 23:32:21.104656
18.0,18.9496,41.9147,4.14,2.48502,2004-02-29 22:50:27.852480
47.0,18.2244,42.6516,0.46,2.66332,2004-02-28 22:56:53.475859
8.0,18.1656,39.9591,108.56,2.68742,2004-02-28 03:24:46.224433
24.0,19.6846,40.7031,143.52,2.68742,2004-03-01 23:20:43.488607
48.0,16.3232,44.7798,426.88,2.66332,2004-02-29 07:59:51.938274
42.0,25.2412,35.9221,368.0,2.7244,2004-03-01 15:05:54.412674
9.0,20.7332,41.0404,1847.36,2.74963,2004-02-29 12:59:23.496387
18.0,23.8202,28.1875,353.28,2.50599,2004-03-02 16:08:38.135917
27.0,21.1154,29.3649,79.12,2.67532,2004-03-02 22:37:29.374128
45.0,20.2628,38.1897,0.92,2.69964,2004-02-28 19:14:49.885511
47.0,19.616,41.6797,1317.44,2.66332,2004-02-29 10:59:30.084519
7.0,23.585,36.2673,180.32,2.69964,2004-03-01 10:55:58.630067
29.0,27.8186,29.8271,279.68,2.74963,2004-03-01 16:17:52.479133
26.0,16.2644,46.5249,30.36,2.62796,2004-03-02 06:52:53.317304
1.0,17.9892,44.4488,43.24,2.65143,2004-03-01 02:36:50.638368
32.0,27.3286,25.9587,1199.68,2.73696,2004-03-02 11:20:46.608257
35.0,20.4686,43.0524,195.04,2.61639,2004-03-01 07:53:59.496900
35.0,20.988000000000003,42.9523,172.96,2.62796,2004-03-01 20:08:53.518685
19.0,20.3412,39.6878,143.52,2.67532,2004-03-01 22:22:08.459599
31.0,21.4682,30.8901,150.88,2.67532,2004-03-02 20:20:55.353958
51.0,17.6266,45.0442,0.46,2.63964,2004-02-29 23:21:21.440315
29.0,26.7504,24.8,209.76,2.73696,2004-03-02 15:43:54.918022
45.0,20.0276,35.5418,920.0,2.68742,2004-02-28 09:34:47.991544
14.0,21.2624,36.8183,397.44,2.7244,2004-02-28 11:33:18.553526
34.0,20.2824,31.0314,60.72,2.65143,2004-03-02 21:51:24.986917
15.0,122.153,21.5103,1847.36,2.32,2004-03-02 08:00:07.767606
13.0,20.3314,32.2995,3.68,2.63964,2004-03-02 19:45:00.433591
48.0,18.4106,44.7798,43.24,2.67532,2004-02-29 19:26:58.285090
48.0,17.803,39.9591,684.48,2.68742,2004-02-28 09:00:17.400347
37.0,18.8712,40.6693,1023.04,2.68742,2004-02-28 07:56:46.986986
38.0,19.0574,42.4509,180.32,2.62796,2004-02-29 18:54:53.493289
36.0,19.2828,44.4819,75.44,2.66332,2004-02-29 18:27:23.497316
36.0,17.9402,44.0508,71.76,2.66332,2004-02-29 02:26:50.605004
9.0,17.999000000000006,42.317,0.46,2.71196,2004-03-02 05:36:39.680766
35.0,18.2734,43.2525,165.6,2.60491,2004-02-29 03:22:52.230007
10.0,20.6646,33.2808,18.4,2.65143,2004-03-02 18:29:36.365958
